Movie Name,Release Date,1st Day,1st Weekend,1st Week,Lifetime,stars,cast,director
Haunted (2D & 3D),6-May,2.25,8.5,13.5,[ 2.5 stars],[ Mahakshay Chakraborty, Tia Bajpai, Achint Kaur, Arif Zakaria.]
Dum Maaro Dum,22-Apr,5,14.25,21.5, Abhishek is called in to cleanse Goa of drugs, prostitution and other problems. He has to find out who the drug lord is. He is aided in his mission by several people. Read the full review by Komal Nahta below[ 1.5 stars],[ Abhishek Bachchan, Rana Daggubati, Bipasha Basu, Prateik, Govind Namdeo, Aditya Pancholi.]
Thank You,8-Apr,4.85,17.75,24,[ 3 stars],[ Akshay Kumar, Bobby Deol, Sunil Shetty, Irrfan Khan, Sonam Kapoor, Rimi Sen, Celina Jaitly.]
Game,1-Apr,1.25,4.5,6,[ 1 star],[ Abhishek Bachchan, Kangana Ranaut, Sarah Jane-Dias, Jimmy Shergill, Boman Irani, Shahana Goswami, Anupam Kher, Gauhar Khan.]
F.A.L.T.U.,1-Apr,4.5,10.75,16.25,[ 2.5 stars],[ Jackky Bhagnani, Pooja Gupta, Angad Bedi, Chandan Roy Sanyal, Arshad Warsi, Ritesh Deshmukh.]
Tanu Weds Manu,25-Feb,3.25,11.25,18.55,[ 3.5 stars],[ R. Madhavan, Kangana Ranaut, Deepak Dobriyal, Eijaz Khan, Swara Bhaskar, Jimmy Shergill.]
7 Khoon Maaf,18-Feb,3.1,10.25,14.75,[  1.5 stars],[ Priyanka Chopra, Naseeruddin Shah, Irrfan Khan, John Abraham, Neil Nitin Mukesh, Annu Kapoor, Vivaan Shah, Alexsandr Dyachenko, Usha Uthup.]
Patiala House,11-Feb,4.5,15.5,24, Akshay Kumar wants to play for the English cricket team but his strict and Indian-at-heart father won’t allow it. Read the review to find out more.[  1.5 Stars],[ Akshay Kumar, Anushka Sharma, Rsihi Kapoor, Dimple Kapadia.]
Yeh Saali Zindagi,4-Feb,1.1,4.5,7.5, Irrfan Khan loves Chitrangda but she also loves Vipul who is engaged to be married to a powerful minister’s daughter. Vipul and Chitrangda are kidnapped by Arunoday. What happens thereafter? Read the review to find out.[ 1 star],[ Irrfan Khan, Chitrangda Singh, Arunoday Singh, Aditi Rao Hydari, Saurabh Shukla, Sushant Singh, Vipul Gupta.]
Dil Toh Baccha Hai Ji,28-Jan,3.7,14,20.75, 3.5/5[ Ajay Devgan, Emraan Hashmi, Omi Vaidya, Shahzahn Padamsee, Shruti Haasan, Shraddha Das, Tisca Chopra, Rituparna Sengupta, Mukesh Tiwari.],[ Three friends are in search of soul mates. Ajay is seeking a divorce from his wife and, therefore, needs a new companion even if the friend (Shahzahn) happens to be almost half his age. Emraan is a playboy but ultimately, falls in love with Shruti and wants to spend the rest of his life with her. Omi believes in true love and he thinks he has found that when he meets Shraddha. But what do the girls think?]
Dhobi Ghat (English & Hindi),21-Jan,2.85,9,12,  [ Aamir Khan, Prateik, Monica Dogra, Kriti Malhotra.],[ Aamir is a painter who chances upon three recorded cassettes left by the previous tenant, Kriti, in the house taken by him on rent. Prateik is a dhobi who wants to become an actor. Monica is an investment banker whose pastime is photography. They all are in Mumbai and their lives affect one another’s.]
Yamla Pagla Deewana,14-Jan,7.75,23,34,[ Suny Deol, Bobby Deol, Dharmendra, Kulraj Randhawa, Anupam Kher, Johny Lever, Nafisa Ali.],[ Sunny Deol arrives in Varanasi from Canada to take his crook father and brother, Dharmendra and Bobby Deol, back to his mother. However, when Dharmendra refuses to let go of Bobby, Sunny decides to go to Patiala to help Bobby in his quest for love.]
No One Killed Jessica,7-Jan,3.1,12.5,19,  [ Rani Mukerji, Vidya Balan.],[ The film is based on the Jessica Lall murder case.]
